In cells, Nedd8 - conjugated Cul - 1 was complexed with two substrates of SCF ( beta ( TrCP)), phosphorylated IkappaBalpha and beta - catenin, indicating that Nedd8 - Cul - 1 conjugates are part of SCF ( beta ( TrCP)) in vivo.	"Nedd8	10	15	Protein"	"Cul - 1	29	36	Protein"	"IkappaBalpha	110	122	Protein"	"beta - catenin	127	141	Protein"	"Nedd8	159	164	Protein"	"Cul - 1	167	174	Protein"	"[{""token"": ""Nedd8"", ""start_span"": 10, ""end_span"": 15, ""type"": ""Protein""}, {""token"": ""Cul - 1"", ""start_span"": 29, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""IkappaBalpha"", ""start_span"": 110, ""end_span"": 122, ""type"": ""Protein""}, {""token"": ""beta - catenin"", ""start_span"": 127, ""end_span"": 141, ""type"": ""Protein""}, {""token"": ""Nedd8"", ""start_span"": 159, ""end_span"": 164, ""type"": ""Protein""}, {""token"": ""Cul - 1"", ""start_span"": 167, ""end_span"": 174, ""type"": ""Protein""}]"
We report here that prenylated Rab acceptor protein ( PRA1), which others previously identified as a prenylation - dependent receptor for Rab proteins, also interacts with Ha - Ras, RhoA, TC21, and Rap1a.	"prenylated Rab acceptor protein	20	51	Protein"	"PRA1	54	58	Protein"	"Ha - Ras	172	180	Protein"	"RhoA	182	186	Protein"	"TC21	188	192	Protein"	"Rap1a	198	203	Protein"	"[{""token"": ""prenylated Rab acceptor protein"", ""start_span"": 20, ""end_span"": 51, ""type"": ""Protein""}, {""token"": ""PRA1"", ""start_span"": 54, ""end_span"": 58, ""type"": ""Protein""}, {""token"": ""Ha - Ras"", ""start_span"": 172, ""end_span"": 180, ""type"": ""Protein""}, {""token"": ""RhoA"", ""start_span"": 182, ""end_span"": 186, ""type"": ""Protein""}, {""token"": ""TC21"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Protein""}, {""token"": ""Rap1a"", ""start_span"": 198, ""end_span"": 203, ""type"": ""Protein""}]"
The SUMO - 1 conjugation system is well conserved from yeasts to higher eukaryotes, but many SUMO - 1 target proteins reported recently in higher eukaryotic cells, including IkappaBalpha, MDM2, p53, and PML, are not present in yeasts.	"SUMO - 1	4	12	Protein"	"SUMO - 1	93	101	Protein"	"IkappaBalpha	174	186	Protein"	"MDM2	188	192	Protein"	"p53	194	197	Protein"	"PML	203	206	Protein"	"[{""token"": ""SUMO - 1"", ""start_span"": 4, ""end_span"": 12, ""type"": ""Protein""}, {""token"": ""SUMO - 1"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Protein""}, {""token"": ""IkappaBalpha"", ""start_span"": 174, ""end_span"": 186, ""type"": ""Protein""}, {""token"": ""MDM2"", ""start_span"": 188, ""end_span"": 192, ""type"": ""Protein""}, {""token"": ""p53"", ""start_span"": 194, ""end_span"": 197, ""type"": ""Protein""}, {""token"": ""PML"", ""start_span"": 203, ""end_span"": 206, ""type"": ""Protein""}]"
Both in vivo and in vitro, CAND1 prevents the binding of SKP1 and SKP2 to CUL1 while dissociation of CAND1 from CUL1 promotes the reverse reaction.	"CAND1	27	32	Protein"	"SKP1	57	61	Protein"	"SKP2	66	70	Protein"	"CUL1	74	78	Protein"	"CAND1	101	106	Protein"	"CUL1	112	116	Protein"	"[{""token"": ""CAND1"", ""start_span"": 27, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""SKP1"", ""start_span"": 57, ""end_span"": 61, ""type"": ""Protein""}, {""token"": ""SKP2"", ""start_span"": 66, ""end_span"": 70, ""type"": ""Protein""}, {""token"": ""CUL1"", ""start_span"": 74, ""end_span"": 78, ""type"": ""Protein""}, {""token"": ""CAND1"", ""start_span"": 101, ""end_span"": 106, ""type"": ""Protein""}, {""token"": ""CUL1"", ""start_span"": 112, ""end_span"": 116, ""type"": ""Protein""}]"
Post - translational control occurs through the reversible ADP - ribosylation of dinitrogenase reductase ( Fe Protein), mediated by the dinitrogenase reductase ADP - ribosyltransferase ( DraT) and dinitrogenase reductase glycohydrolase ( DraG).	"dinitrogenase reductase	81	104	Protein"	"Fe Protein	107	117	Protein"	"dinitrogenase reductase ADP - ribosyltransferase	136	184	Protein"	"DraT	187	191	Protein"	"dinitrogenase reductase glycohydrolase	197	235	Protein"	"DraG	238	242	Protein"	"[{""token"": ""dinitrogenase reductase"", ""start_span"": 81, ""end_span"": 104, ""type"": ""Protein""}, {""token"": ""Fe Protein"", ""start_span"": 107, ""end_span"": 117, ""type"": ""Protein""}, {""token"": ""dinitrogenase reductase ADP - ribosyltransferase"", ""start_span"": 136, ""end_span"": 184, ""type"": ""Protein""}, {""token"": ""DraT"", ""start_span"": 187, ""end_span"": 191, ""type"": ""Protein""}, {""token"": ""dinitrogenase reductase glycohydrolase"", ""start_span"": 197, ""end_span"": 235, ""type"": ""Protein""}, {""token"": ""DraG"", ""start_span"": 238, ""end_span"": 242, ""type"": ""Protein""}]"
We found that the binding of CSN to CUL1 required the four helix bundle in CUL1 C - terminal domain, which was wrapped around by CAND1 in the CAND1 - CUL1 - Rbx1 complex.	"CUL1	36	40	Protein"	"CUL1	75	79	Protein"	"CAND1	129	134	Protein"	"CAND1	142	147	Protein"	"CUL1	150	154	Protein"	"Rbx1	157	161	Protein"	"[{""token"": ""CUL1"", ""start_span"": 36, ""end_span"": 40, ""type"": ""Protein""}, {""token"": ""CUL1"", ""start_span"": 75, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""CAND1"", ""start_span"": 129, ""end_span"": 134, ""type"": ""Protein""}, {""token"": ""CAND1"", ""start_span"": 142, ""end_span"": 147, ""type"": ""Protein""}, {""token"": ""CUL1"", ""start_span"": 150, ""end_span"": 154, ""type"": ""Protein""}, {""token"": ""Rbx1"", ""start_span"": 157, ""end_span"": 161, ""type"": ""Protein""}]"
Since NUB1 possesses a UBL domain, which was previously shown to be an S5a - interacting motif in RAD23 / HHR23, we initially hypothesized that NUB1 interacts with the S5a subunit of the proteasome through its UBL domain.	"NUB1	6	10	Protein"	"S5a	71	74	Protein"	"RAD23	98	103	Protein"	"HHR23	106	111	Protein"	"NUB1	144	148	Protein"	"S5a	168	171	Protein"	"[{""token"": ""NUB1"", ""start_span"": 6, ""end_span"": 10, ""type"": ""Protein""}, {""token"": ""S5a"", ""start_span"": 71, ""end_span"": 74, ""type"": ""Protein""}, {""token"": ""RAD23"", ""start_span"": 98, ""end_span"": 103, ""type"": ""Protein""}, {""token"": ""HHR23"", ""start_span"": 106, ""end_span"": 111, ""type"": ""Protein""}, {""token"": ""NUB1"", ""start_span"": 144, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""S5a"", ""start_span"": 168, ""end_span"": 171, ""type"": ""Protein""}]"
The Mi - 2 / NuRD components MBD3, RbAp46, RbAp48, and HDAC1 were found to bind to both p66alpha and p66beta in vivo.	"MBD3	29	33	Protein"	"RbAp46	35	41	Protein"	"RbAp48	43	49	Protein"	"HDAC1	55	60	Protein"	"p66alpha	88	96	Protein"	"p66beta	101	108	Protein"	"[{""token"": ""MBD3"", ""start_span"": 29, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""RbAp46"", ""start_span"": 35, ""end_span"": 41, ""type"": ""Protein""}, {""token"": ""RbAp48"", ""start_span"": 43, ""end_span"": 49, ""type"": ""Protein""}, {""token"": ""HDAC1"", ""start_span"": 55, ""end_span"": 60, ""type"": ""Protein""}, {""token"": ""p66alpha"", ""start_span"": 88, ""end_span"": 96, ""type"": ""Protein""}, {""token"": ""p66beta"", ""start_span"": 101, ""end_span"": 108, ""type"": ""Protein""}]"
Association of the PDHK2 and GST - L2 ( glutathione - S - transferase fused to the inner lipoyl domain ( L2) of dihydrolipoyl acetyltransferase ( E2)) dimers was enhanced by K + with higher affinity K + binding than occurs at the PDHK2 active site.	"PDHK2	19	24	Protein"	"GST	29	32	Protein"	"glutathione - S - transferase	40	69	Protein"	"dihydrolipoyl acetyltransferase	112	143	Protein"	"E2	146	148	Protein"	"PDHK2	230	235	Protein"	"[{""token"": ""PDHK2"", ""start_span"": 19, ""end_span"": 24, ""type"": ""Protein""}, {""token"": ""GST"", ""start_span"": 29, ""end_span"": 32, ""type"": ""Protein""}, {""token"": ""glutathione - S - transferase"", ""start_span"": 40, ""end_span"": 69, ""type"": ""Protein""}, {""token"": ""dihydrolipoyl acetyltransferase"", ""start_span"": 112, ""end_span"": 143, ""type"": ""Protein""}, {""token"": ""E2"", ""start_span"": 146, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""PDHK2"", ""start_span"": 230, ""end_span"": 235, ""type"": ""Protein""}]"
Examples of these include transmembrane proteins such as the co - receptors CD4 and CD8, the adaptors LAT and Cbp / PAG, the pre - TCR as well as proteins synthesized on free cytosolic ribosomes, such as the Src - related tyrosine kinases Lck and Fyn.	"CD4	76	79	Protein"	"LAT	102	105	Protein"	"Cbp	110	113	Protein"	"PAG	116	119	Protein"	"Lck	239	242	Protein"	"Fyn	247	250	Protein"	"[{""token"": ""CD4"", ""start_span"": 76, ""end_span"": 79, ""type"": ""Protein""}, {""token"": ""LAT"", ""start_span"": 102, ""end_span"": 105, ""type"": ""Protein""}, {""token"": ""Cbp"", ""start_span"": 110, ""end_span"": 113, ""type"": ""Protein""}, {""token"": ""PAG"", ""start_span"": 116, ""end_span"": 119, ""type"": ""Protein""}, {""token"": ""Lck"", ""start_span"": 239, ""end_span"": 242, ""type"": ""Protein""}, {""token"": ""Fyn"", ""start_span"": 247, ""end_span"": 250, ""type"": ""Protein""}]"
