Despite high - level IL - 10R1 expression and constitutive STAT3 activation, IL - 10 - induced tyrosine phosphorylation of STAT3 is suppressed in RA CD4 + T cells, in contrast to normal CD4 + T cells, where STAT3 phosphorylation is dose - dependently inducible by IL - 10.	"IL - 10R1	21	30	Protein"	"STAT3	59	64	Protein"	"IL - 10	77	84	Protein"	"STAT3	123	128	Protein"	"CD4	149	152	Protein"	"CD4	186	189	Protein"	"STAT3	207	212	Protein"	"IL - 10	264	271	Protein"	"[{""token"": ""IL - 10R1"", ""start_span"": 21, ""end_span"": 30, ""type"": ""Protein""}, {""token"": ""STAT3"", ""start_span"": 59, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 77, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""STAT3"", ""start_span"": 123, ""end_span"": 128, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 149, ""end_span"": 152, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 186, ""end_span"": 189, ""type"": ""Protein""}, {""token"": ""STAT3"", ""start_span"": 207, ""end_span"": 212, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 264, ""end_span"": 271, ""type"": ""Protein""}]"
Increased SOCS1 expression in RA CD4 + T cells may therefore be associated with both the impaired responsiveness to IL - 10 and to IL - 10 - mediated STAT3 activation, and defective SOCS3 expression may be responsible for persistent STAT3 activation in response to serum IL - 6.	"SOCS1	10	15	Protein"	"CD4	33	36	Protein"	"IL - 10	116	123	Protein"	"IL - 10	131	138	Protein"	"STAT3	150	155	Protein"	"SOCS3	182	187	Protein"	"STAT3	233	238	Protein"	"IL - 6	271	277	Protein"	"[{""token"": ""SOCS1"", ""start_span"": 10, ""end_span"": 15, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 33, ""end_span"": 36, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 116, ""end_span"": 123, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 131, ""end_span"": 138, ""type"": ""Protein""}, {""token"": ""STAT3"", ""start_span"": 150, ""end_span"": 155, ""type"": ""Protein""}, {""token"": ""SOCS3"", ""start_span"": 182, ""end_span"": 187, ""type"": ""Protein""}, {""token"": ""STAT3"", ""start_span"": 233, ""end_span"": 238, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 271, ""end_span"": 277, ""type"": ""Protein""}]"
There is a possibility that SOCS1 induction may be associated with the ability of CD4 + T cells to produce IFN - gamma, because CD4 + T cells from active RA could produce high levels of IFN - gamma in the presence of IL - 10, and because IFN - gamma has been known as a potent inducer of SOCS1 [ 32].	"SOCS1	28	33	Protein"	"CD4	82	85	Protein"	"IFN - gamma	107	118	Protein"	"CD4	128	131	Protein"	"IFN - gamma	186	197	Protein"	"IL - 10	217	224	Protein"	"IFN - gamma	238	249	Protein"	"SOCS1	288	293	Protein"	"[{""token"": ""SOCS1"", ""start_span"": 28, ""end_span"": 33, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 82, ""end_span"": 85, ""type"": ""Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 107, ""end_span"": 118, ""type"": ""Protein""}, {""token"": ""CD4"", ""start_span"": 128, ""end_span"": 131, ""type"": ""Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 186, ""end_span"": 197, ""type"": ""Protein""}, {""token"": ""IL - 10"", ""start_span"": 217, ""end_span"": 224, ""type"": ""Protein""}, {""token"": ""IFN - gamma"", ""start_span"": 238, ""end_span"": 249, ""type"": ""Protein""}, {""token"": ""SOCS1"", ""start_span"": 288, ""end_span"": 293, ""type"": ""Protein""}]"
Among tested cytokines and chemokines, IL - 15, monocyte chemoattractant protein - 1 and IL - 6 upregulated IL - 17 production ( P < 0. 05), whereas tumor necrosis factor - alpha, IL - 1beta, IL - 18 or transforming growth factor - beta did not.	"IL - 15	39	46	Protein"	"monocyte chemoattractant protein - 1	48	84	Protein"	"IL - 6	89	95	Protein"	"IL - 17	108	115	Protein"	"tumor necrosis factor - alpha	149	178	Protein"	"IL - 1beta	180	190	Protein"	"IL - 18	192	199	Protein"	"transforming growth factor - beta	203	236	Protein"	"[{""token"": ""IL - 15"", ""start_span"": 39, ""end_span"": 46, ""type"": ""Protein""}, {""token"": ""monocyte chemoattractant protein - 1"", ""start_span"": 48, ""end_span"": 84, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 89, ""end_span"": 95, ""type"": ""Protein""}, {""token"": ""IL - 17"", ""start_span"": 108, ""end_span"": 115, ""type"": ""Protein""}, {""token"": ""tumor necrosis factor - alpha"", ""start_span"": 149, ""end_span"": 178, ""type"": ""Protein""}, {""token"": ""IL - 1beta"", ""start_span"": 180, ""end_span"": 190, ""type"": ""Protein""}, {""token"": ""IL - 18"", ""start_span"": 192, ""end_span"": 199, ""type"": ""Protein""}, {""token"": ""transforming growth factor - beta"", ""start_span"": 203, ""end_span"": 236, ""type"": ""Protein""}]"
Recombinant IL - 17, IL - 18, IL - 15, monocyte chemoattractant protein - 1 ( MCP - 1), macrophage inflammatory protein ( MIP) - 1alpha, MIP - 1beta, IL - 6 and IL - 8 were purchased from R & D systems ( Minneapolis, MN, USA).	"IL - 17	12	19	Protein"	"IL - 18	21	28	Protein"	"IL - 15	30	37	Protein"	"monocyte chemoattractant protein - 1	39	75	Protein"	"MCP - 1	78	85	Protein"	"MIP - 1beta	137	148	Protein"	"IL - 6	150	156	Protein"	"IL - 8	161	167	Protein"	"[{""token"": ""IL - 17"", ""start_span"": 12, ""end_span"": 19, ""type"": ""Protein""}, {""token"": ""IL - 18"", ""start_span"": 21, ""end_span"": 28, ""type"": ""Protein""}, {""token"": ""IL - 15"", ""start_span"": 30, ""end_span"": 37, ""type"": ""Protein""}, {""token"": ""monocyte chemoattractant protein - 1"", ""start_span"": 39, ""end_span"": 75, ""type"": ""Protein""}, {""token"": ""MCP - 1"", ""start_span"": 78, ""end_span"": 85, ""type"": ""Protein""}, {""token"": ""MIP - 1beta"", ""start_span"": 137, ""end_span"": 148, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 150, ""end_span"": 156, ""type"": ""Protein""}, {""token"": ""IL - 8"", ""start_span"": 161, ""end_span"": 167, ""type"": ""Protein""}]"
Because of the GP - induced band shifts to seven sites from the TNFalpha, IL - 8, IL - 6 and IFNgamma promoters, it could be assumed that GP treatment of human PBMC would lead to production of TNFalpha, IL - 8, IL - 6, IFNgamma and other pro - inflammatory mediators.	"TNFalpha	64	72	Protein"	"IL - 8	74	80	Protein"	"IL - 6	82	88	Protein"	"IFNgamma	93	101	Protein"	"TNFalpha	193	201	Protein"	"IL - 8	203	209	Protein"	"IL - 6	211	217	Protein"	"IFNgamma	219	227	Protein"	"[{""token"": ""TNFalpha"", ""start_span"": 64, ""end_span"": 72, ""type"": ""Protein""}, {""token"": ""IL - 8"", ""start_span"": 74, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 82, ""end_span"": 88, ""type"": ""Protein""}, {""token"": ""IFNgamma"", ""start_span"": 93, ""end_span"": 101, ""type"": ""Protein""}, {""token"": ""TNFalpha"", ""start_span"": 193, ""end_span"": 201, ""type"": ""Protein""}, {""token"": ""IL - 8"", ""start_span"": 203, ""end_span"": 209, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 211, ""end_span"": 217, ""type"": ""Protein""}, {""token"": ""IFNgamma"", ""start_span"": 219, ""end_span"": 227, ""type"": ""Protein""}]"
ABIN - 1, ABIN - 2 and ABIN - 3 ( also known as TNIP - 1, TNIP - 2, and TNIP - 3) were identified as ubiquitously expressed A20 interacting proteins and were shown to inhibit NF - kappaB activation by TNF and several other inflammatory stimuli upon overexpression.	"ABIN - 1	0	8	Protein"	"ABIN - 2	10	18	Protein"	"ABIN - 3	23	31	Protein"	"TNIP - 1	48	56	Protein"	"TNIP - 2	58	66	Protein"	"TNIP - 3	72	80	Protein"	"A20	124	127	Protein"	"TNF	201	204	Protein"	"[{""token"": ""ABIN - 1"", ""start_span"": 0, ""end_span"": 8, ""type"": ""Protein""}, {""token"": ""ABIN - 2"", ""start_span"": 10, ""end_span"": 18, ""type"": ""Protein""}, {""token"": ""ABIN - 3"", ""start_span"": 23, ""end_span"": 31, ""type"": ""Protein""}, {""token"": ""TNIP - 1"", ""start_span"": 48, ""end_span"": 56, ""type"": ""Protein""}, {""token"": ""TNIP - 2"", ""start_span"": 58, ""end_span"": 66, ""type"": ""Protein""}, {""token"": ""TNIP - 3"", ""start_span"": 72, ""end_span"": 80, ""type"": ""Protein""}, {""token"": ""A20"", ""start_span"": 124, ""end_span"": 127, ""type"": ""Protein""}, {""token"": ""TNF"", ""start_span"": 201, ""end_span"": 204, ""type"": ""Protein""}]"
CYLD expression is markedly upregulated under conditions of RANKL - induced osteoclastogenesis and is recruited to ubiquitinated TRAF6 via the ubiquitin - binding adaptor protein p62 ( also known as sequestosome 1) [ 65], followed by the CYLD - mediated deubiquitination of TRAF6.	"CYLD	0	4	Protein"	"RANKL	60	65	Protein"	"TRAF6	129	134	Protein"	"ubiquitin	143	152	Protein"	"p62	179	182	Protein"	"sequestosome 1	199	213	Protein"	"CYLD	238	242	Protein"	"TRAF6	274	279	Protein"	"[{""token"": ""CYLD"", ""start_span"": 0, ""end_span"": 4, ""type"": ""Protein""}, {""token"": ""RANKL"", ""start_span"": 60, ""end_span"": 65, ""type"": ""Protein""}, {""token"": ""TRAF6"", ""start_span"": 129, ""end_span"": 134, ""type"": ""Protein""}, {""token"": ""ubiquitin"", ""start_span"": 143, ""end_span"": 152, ""type"": ""Protein""}, {""token"": ""p62"", ""start_span"": 179, ""end_span"": 182, ""type"": ""Protein""}, {""token"": ""sequestosome 1"", ""start_span"": 199, ""end_span"": 213, ""type"": ""Protein""}, {""token"": ""CYLD"", ""start_span"": 238, ""end_span"": 242, ""type"": ""Protein""}, {""token"": ""TRAF6"", ""start_span"": 274, ""end_span"": 279, ""type"": ""Protein""}]"
Triggering of PRRs induces the production of host proinflammatory cytokines ( e. g. TNF, IL - 6 and IL - 1) and type I interferons ( interferon - alpha ( IFN - alpha) and IFN - beta) through activation of downstream signaling pathways that control various transcription factors such as NF - kappaB, AP - 1, IRF3 and IRF7 [ 1], [ 2].	"TNF	84	87	Protein"	"IL - 6	89	95	Protein"	"IL - 1	100	106	Protein"	"interferon - alpha	133	151	Protein"	"IFN - alpha	154	165	Protein"	"IFN - beta	171	181	Protein"	"IRF3	307	311	Protein"	"IRF7	316	320	Protein"	"[{""token"": ""TNF"", ""start_span"": 84, ""end_span"": 87, ""type"": ""Protein""}, {""token"": ""IL - 6"", ""start_span"": 89, ""end_span"": 95, ""type"": ""Protein""}, {""token"": ""IL - 1"", ""start_span"": 100, ""end_span"": 106, ""type"": ""Protein""}, {""token"": ""interferon - alpha"", ""start_span"": 133, ""end_span"": 151, ""type"": ""Protein""}, {""token"": ""IFN - alpha"", ""start_span"": 154, ""end_span"": 165, ""type"": ""Protein""}, {""token"": ""IFN - beta"", ""start_span"": 171, ""end_span"": 181, ""type"": ""Protein""}, {""token"": ""IRF3"", ""start_span"": 307, ""end_span"": 311, ""type"": ""Protein""}, {""token"": ""IRF7"", ""start_span"": 316, ""end_span"": 320, ""type"": ""Protein""}]"
Expression and secretion of the proinflammatory cytokines IL - 6 and TNF, the type - I IFN IFNbeta and IFNalpha4 and the chemokines MCP - 1 ( ccl2) and KC ( cxcl1) was significantly higher in IAV infected cells lacking A20 compared to infected wild type cells ( figure 2C and figure S1).	"IL - 6	58	64	Protein"	"TNF	69	72	Protein"	"IFNbeta	91	98	Protein"	"IFNalpha4	103	112	Protein"	"MCP - 1	132	139	Protein"	"ccl2	142	146	Protein"	"KC	152	154	Protein"	"cxcl1	157	162	Protein"	"[{""token"": ""IL - 6"", ""start_span"": 58, ""end_span"": 64, ""type"": ""Protein""}, {""token"": ""TNF"", ""start_span"": 69, ""end_span"": 72, ""type"": ""Protein""}, {""token"": ""IFNbeta"", ""start_span"": 91, ""end_span"": 98, ""type"": ""Protein""}, {""token"": ""IFNalpha4"", ""start_span"": 103, ""end_span"": 112, ""type"": ""Protein""}, {""token"": ""MCP - 1"", ""start_span"": 132, ""end_span"": 139, ""type"": ""Protein""}, {""token"": ""ccl2"", ""start_span"": 142, ""end_span"": 146, ""type"": ""Protein""}, {""token"": ""KC"", ""start_span"": 152, ""end_span"": 154, ""type"": ""Protein""}, {""token"": ""cxcl1"", ""start_span"": 157, ""end_span"": 162, ""type"": ""Protein""}]"
